"internal_taxon_id","BasisOfRec","DEC_LONG","DEC_LAT","BINOMIAL","EVENT_YEAR","CATALOG_NO","SPATIALREF","PRESENCE","ORIGIN","SEASONAL","YEAR","DATA_SENS","SOURCE","COMPILER","CITATION"
"140342-2","PreservedSpecimen",-69.333333,48.016667,"Limonium carolinianum",1973,"QFA0159399","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/2fd02649-fc08-4957-9ac5-2830e072c097","",""
"140342-2","PreservedSpecimen",-69.5107,47.9103,"Limonium carolinianum",1934,"MT00057835","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/0348540a-e644-4496-89d3-c257da9ad776","",""
"140342-2","PreservedSpecimen",-68.783333,48.35,"Limonium carolinianum",1950,"QUE0102138","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/c4a5efee-4c61-45d8-bd7a-6275b2388308","",""
"140342-2","PreservedSpecimen",-69.166667,48.135278,"Limonium carolinianum",2013,"QFA0606616","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/2fd02649-fc08-4957-9ac5-2830e072c097","",""
"140342-2","PreservedSpecimen",-69.334,48.016388,"Limonium carolinianum",1959,"49595","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/e8a25a42-f125-476c-8554-3ec21cd51a84","",""
"140342-2","PreservedSpecimen",-71.5175,41.37666,"Limonium carolinianum",1974,"CONN00116975","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","",""
"140342-2","PreservedSpecimen",-71.51361,41.37666,"Limonium carolinianum",1974,"CONN00135207","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","",""
"140342-2","PreservedSpecimen",-71.41611,41.7,"Limonium carolinianum",1921,"CONN00135206","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","",""
"140342-2","PreservedSpecimen",-71.5175,41.37666,"Limonium carolinianum",1974,"CONN00135214","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","",""
"140342-2","PreservedSpecimen",-80.597882,32.527977,"Limonium carolinianum",2011,"USCH0048586","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a92de2e1-647c-43f2-a8b7-ab1c1a6453dd","",""
"140342-2","PreservedSpecimen",-79.6102,32.9992,"Limonium carolinianum",2000,"USCH0048587","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a92de2e1-647c-43f2-a8b7-ab1c1a6453dd","",""
"140342-2","PreservedSpecimen",-79.0429,33.525,"Limonium carolinianum",2005,"USCH0048599","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a92de2e1-647c-43f2-a8b7-ab1c1a6453dd","",""
"140342-2","HumanObservation",-80.233701,32.545563,"Limonium carolinianum",2017,"7428776","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","PreservedSpecimen",-79.654337,32.882967,"Limonium carolinianum",2017,"USCH0051509","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a92de2e1-647c-43f2-a8b7-ab1c1a6453dd","",""
"140342-2","HumanObservation",-80.346638,32.683544,"Limonium carolinianum",2018,"16889082","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","PreservedSpecimen",-80.8387,32.3024,"Limonium carolinianum",2004,"USCH0048600","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a92de2e1-647c-43f2-a8b7-ab1c1a6453dd","",""
"140342-2","HumanObservation",-80.346622,32.680834,"Limonium carolinianum",2016,"4469676","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-80.145382,32.604214,"Limonium carolinianum",2018,"16415443","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","PreservedSpecimen",-80.722461,32.443522,"Limonium carolinianum",1968,"248995","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/95c938a8-f762-11e1-a439-00145eb45e9a","",""
"140342-2","PreservedSpecimen",-80.131243,32.603278,"Limonium carolinianum",1985,"USCH0048588","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/a92de2e1-647c-43f2-a8b7-ab1c1a6453dd","",""
"140342-2","HumanObservation",-80.189419,32.573149,"Limonium carolinianum",2015,"2398841","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-79.9955,32.724567,"Limonium carolinianum",2017,"8464411","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-80.180269,32.576965,"Limonium carolinianum",2016,"4289102","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-80.190537,32.573567,"Limonium carolinianum",2015,"2353720","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","PreservedSpecimen",-96.51964,28.45452,"Limonium carolinianum",2014,"LSU00179404","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/56e9c560-bd2a-11dd-b15e-b8a03c50a862","",""
"140342-2","HumanObservation",-97.486685,29.223596,"Limonium carolinianum",2017,"6686838","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-97.326665,26.218861,"Limonium carolinianum",2011,"19174036","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-96.916927,28.254383,"Limonium carolinianum",2018,"19140418","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-97.176719,26.145731,"Limonium carolinianum",2018,"15143907","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-94.964367,29.201603,"Limonium carolinianum",2013,"8529797","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-97.199571,27.94334,"Limonium carolinianum",2017,"7440794","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-97.121947,27.766617,"Limonium carolinianum",2013,"434372","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-97.390572,26.276372,"Limonium carolinianum",2018,"17666407","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","HumanObservation",-95.216592,29.010735,"Limonium carolinianum",2016,"4036512","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","PreservedSpecimen",-97.806667,27.276111,"Limonium carolinianum",1966,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7fd2f6e2-f762-11e1-a439-00145eb45e9a","",""
"140342-2","HumanObservation",-97.684309,27.324424,"Limonium carolinianum",2015,"1861748","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","PreservedSpecimen",-95.015334,29.529587,"Limonium carolinianum",1931,"KHD00047538","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/89c53edb-0fac-4118-bdc0-d70ca50953dc","",""
"140342-2","HumanObservation",-95.04067,29.145891,"Limonium carolinianum",2013,"1256851","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"140342-2","PreservedSpecimen",-97.173056,27.679444,"Limonium carolinianum",2002,"342278","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/95c938a8-f762-11e1-a439-00145eb45e9a","",""
"140342-2","PreservedSpecimen",-95.297778,28.946111,"Limonium carolinianum",1971,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7fd2f6e2-f762-11e1-a439-00145eb45e9a","",""
"140342-2","PreservedSpecimen",-75.346806,37.885361,"Limonium carolinianum",2016,"NCU00256274","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/27b4ff4b-29c3-4017-9c48-3750861392f7","",""
"854920-1","PreservedSpecimen",-86.46194,33.94139,"Parietaria floridana",1999,"UNA00054257","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/84f9770e-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-65.5,-41,"Parietaria floridana",1979,"CONN00170221","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","",""
"854920-1","PreservedSpecimen",-81.2319,28.3472,"Parietaria floridana",2012,"263550","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","PreservedSpecimen",-83.5578,30.0647,"Parietaria floridana",2013,"269825","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","HumanObservation",-82.722023,27.989672,"Parietaria floridana",2018,"1336225742","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"854920-1","PreservedSpecimen",-82.6486,28.1681,"Parietaria floridana",2016,"291031","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","HumanObservation",-82.786125,27.99485,"Parietaria floridana",2019,"-2019612675","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/6ac3f774-d9fb-4796-b3e9-92bf6c81c084","",""
"854920-1","PreservedSpecimen",-82.6278,28.25,"Parietaria floridana",2007,"253209","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","HumanObservation",-82.426912,28.116886,"Parietaria floridana",2019,"20945020","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-82.41033,29.61173,"Parietaria floridana",2002,"207430","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/b89d52a2-861d-4388-adad-c0da3d55fc78","",""
"854920-1","PreservedSpecimen",-82.3714,29.6372,"Parietaria floridana",2007,"100792651","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7bd65a7a-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-82.371389,29.637222,"Parietaria floridana",2007,"234627","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/b89d52a2-861d-4388-adad-c0da3d55fc78","",""
"854920-1","PreservedSpecimen",-82.3467,29.6442,"Parietaria floridana",2008,"100792650","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7bd65a7a-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-82.3467,29.6442,"Parietaria floridana",1996,"100792652","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7bd65a7a-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-82.3467,29.6733,"Parietaria floridana",2000,"100792654","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7bd65a7a-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-82.3278,27.1175,"Parietaria floridana",2008,"245747","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","HumanObservation",-82.270067,27.274925,"Parietaria floridana",2018,"9499704","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-82.6369,27.7186,"Parietaria floridana",2011,"264049","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","PreservedSpecimen",-82.6369,27.7186,"Parietaria floridana",2010,"257168","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","HumanObservation",-81.906586,26.731775,"Parietaria floridana",2018,"19786859","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-81.8986,27.1728,"Parietaria floridana",2006,"278556","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","PreservedSpecimen",-82.41361,27.11638,"Parietaria floridana",1983,"CONN00019362","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","",""
"854920-1","HumanObservation",-81.865321,27.99451,"Parietaria floridana",2018,"9585005","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","HumanObservation",-81.816988,27.901245,"Parietaria floridana",2018,"9660610","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-81.81037,24.54575,"Parietaria floridana",2004,"138988","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/832cb04e-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-81.8047,27.6225,"Parietaria floridana",2015,"278885","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","HumanObservation",-81.794329,27.818408,"Parietaria floridana",2018,"9804690","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","HumanObservation",-81.656145,28.76912,"Parietaria floridana",2018,"9486620","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-81.6178,29.6447,"Parietaria floridana",2013,"269931","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","HumanObservation",-81.614225,27.738615,"Parietaria floridana",2018,"9733646","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","HumanObservation",-81.600778,27.826887,"Parietaria floridana",2019,"22035506","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-81.5173,28.2656,"Parietaria floridana",2013,"268906","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","HumanObservation",-81.46314,28.480438,"Parietaria floridana",2017,"9397690","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-81.309889,28.718847,"Parietaria floridana",2015,"02578844","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/d415c253-4d61-4459-9d25-4015b9084fb0","",""
"854920-1","HumanObservation",-81.306819,29.835687,"Parietaria floridana",2019,"20830190","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-81.27636,29.44572,"Parietaria floridana",2013,"02147479","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/d415c253-4d61-4459-9d25-4015b9084fb0","",""
"854920-1","HumanObservation",-80.223488,25.785,"Parietaria floridana",2019,"21190482","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-86.5107,30.7534,"Parietaria floridana",2011,"298877","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","HumanObservation",-80.196755,25.780128,"Parietaria floridana",2019,"22315366","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-81.1333,29.4161,"Parietaria floridana",2005,"253430","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","PreservedSpecimen",-81.11666,27.28333,"Parietaria floridana",1992,"718439","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7bd65a7a-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-81.1144,28.6778,"Parietaria floridana",2013,"269525","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","PreservedSpecimen",-81.102625,28.726817,"Parietaria floridana",2013,"02256321","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/d415c253-4d61-4459-9d25-4015b9084fb0","",""
"854920-1","PreservedSpecimen",-81.03,29.08,"Parietaria floridana",1996,"190251","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/d415c253-4d61-4459-9d25-4015b9084fb0","",""
"854920-1","PreservedSpecimen",-81.02277,29.21083,"Parietaria floridana",1917,"CONN00019363","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","",""
"854920-1","PreservedSpecimen",-82.0333,29.2,"Parietaria floridana",2007,"262690","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","PreservedSpecimen",-80.40837,25.12812,"Parietaria floridana",2003,"122503","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/832cb04e-f762-11e1-a439-00145eb45e9a","",""
"854920-1","HumanObservation",-80.262917,25.745655,"Parietaria floridana",2017,"9235096","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","HumanObservation",-80.260136,25.734751,"Parietaria floridana",2018,"10437706","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-82.0434,29.211217,"Parietaria floridana",2006,"229779","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/b89d52a2-861d-4388-adad-c0da3d55fc78","",""
"854920-1","HumanObservation",-80.212154,25.743459,"Parietaria floridana",2016,"3171684","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-80.15,25.963,"Parietaria floridana",1999,"233205","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","",""
"854920-1","HumanObservation",-81.88385,28.054965,"Parietaria floridana",2018,"9911754","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-81.24166,31.4775,"Parietaria floridana",2000,"CONN00170220","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","",""
"854920-1","PreservedSpecimen",-90.1433,29.84,"Parietaria floridana",2005,"LSU00124769","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/56e9c560-bd2a-11dd-b15e-b8a03c50a862","",""
"854920-1","PreservedSpecimen",-90.159917,29.836861,"Parietaria floridana",2004,"LSU00131795","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/56e9c560-bd2a-11dd-b15e-b8a03c50a862","",""
"854920-1","PreservedSpecimen",-90.656111,29.309444,"Parietaria floridana",2004,"LSU00061266","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/56e9c560-bd2a-11dd-b15e-b8a03c50a862","",""
"854920-1","PreservedSpecimen",-92.07444,32.52777,"Parietaria floridana",1991,"CONN00019360","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/5288946d-5fcf-4b53-8fd3-74f4cc6b53fc","",""
"854920-1","HumanObservation",-90.06533,29.961275,"Parietaria floridana",2017,"9288701","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/50c9509d-22c7-4a22-a47d-8c48425ef4a7","",""
"854920-1","PreservedSpecimen",-100.466667,18.866667,"Parietaria floridana",1935,"3619122","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7bd65a7a-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-96.949444,19.611389,"Parietaria floridana",1976,"V069641","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/850e5d36-21b7-4eae-84b2-3dc93db6a153","",""
"854920-1","PreservedSpecimen",-113.008333,27.591667,"Parietaria floridana",1997,"10196","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/34bdd863-0afd-407c-bde0-a1539263156e","",""
"854920-1","PreservedSpecimen",-112.366667,30.366667,"Parietaria floridana",1983,"UTEP:Herb:23823","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/1a9d08bb-9e2c-4540-8f7f-3205846b6ddc","",""
"854920-1","PreservedSpecimen",-114.468225,27.534641,"Parietaria floridana",1985,"00112504","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"854920-1","PreservedSpecimen",-113.758333,27.223611,"Parietaria floridana",1947,"DES00034461","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/3c59bd42-7bfd-421b-8da4-275780390e4c","",""
"854920-1","PreservedSpecimen",-112.608333,27.508333,"Parietaria floridana",1973,"32776","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/eb2be3c8-8b4e-4bf6-b989-f4b0c4482c0c","",""
"854920-1","PreservedSpecimen",-113.751667,28.745,"Parietaria floridana",1978,"119149","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/99ab3167-a2d5-411a-8176-34dc02edee4a","",""
"854920-1","PreservedSpecimen",-113.603611,28.737778,"Parietaria floridana",1973,"00112502","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"854920-1","PreservedSpecimen",-113.591667,28.941667,"Parietaria floridana",1966,"17836","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/eb2be3c8-8b4e-4bf6-b989-f4b0c4482c0c","",""
"854920-1","PreservedSpecimen",-111.505556,24.538583,"Parietaria floridana",2009,"24911","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/b7d5e282-aeeb-41f2-923b-e24b52d8028a","",""
"854920-1","PreservedSpecimen",-111.408333,25.741667,"Parietaria floridana",2002,"17614","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/34bdd863-0afd-407c-bde0-a1539263156e","",""
"854920-1","PreservedSpecimen",-113.641667,28.725,"Parietaria floridana",1960,"7853","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/eb2be3c8-8b4e-4bf6-b989-f4b0c4482c0c","",""
"854920-1","PreservedSpecimen",-112.633333,27.5,"Parietaria floridana",1989,"152621","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/84de00a0-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-113.125,28.375,"Parietaria floridana",1966,"17834","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/eb2be3c8-8b4e-4bf6-b989-f4b0c4482c0c","",""
"854920-1","PreservedSpecimen",-113.041667,27.591667,"Parietaria floridana",1976,"42457","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/eb2be3c8-8b4e-4bf6-b989-f4b0c4482c0c","",""
"854920-1","PreservedSpecimen",-111.075,24.691667,"Parietaria floridana",1995,"5185","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/34bdd863-0afd-407c-bde0-a1539263156e","",""
"854920-1","PreservedSpecimen",-111.835,26.035,"Parietaria floridana",1938,"2120257","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7bd65a7a-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-111.047333,28.078056,"Parietaria floridana",2002,"08233","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7f638a28-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-111.045833,28.073889,"Parietaria floridana",2001,"06937","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7f638a28-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-110.999722,28.508333,"Parietaria floridana",1992,"NO DISPONIBLE","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7f88eb10-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-115.767222,30.251667,"Parietaria floridana",1985,"00112503","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/33948acc-bfac-4107-92c8-6464de387822","",""
"854920-1","PreservedSpecimen",-110.965139,28.541667,"Parietaria floridana",2002,"08374","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/7f638a28-f762-11e1-a439-00145eb45e9a","",""
"854920-1","PreservedSpecimen",-110.741667,24.425,"Parietaria floridana",1999,"12560","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/34bdd863-0afd-407c-bde0-a1539263156e","",""
"854920-1","PreservedSpecimen",-110.709722,30.885278,"Parietaria floridana",2005,"16236","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/3509d20f-3c92-4edd-9a9c-cf21d804af44","",""
"854920-1","PreservedSpecimen",-110.975,25.058333,"Parietaria floridana",1973,"47923","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/eb2be3c8-8b4e-4bf6-b989-f4b0c4482c0c","",""
"854920-1","PreservedSpecimen",-110.058333,23.175,"Parietaria floridana",2003,"18220","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/34bdd863-0afd-407c-bde0-a1539263156e","",""
"854920-1","PreservedSpecimen",-110.058333,23.508333,"Parietaria floridana",1993,"4778","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/34bdd863-0afd-407c-bde0-a1539263156e","",""
"854920-1","PreservedSpecimen",-110.058333,23.541667,"Parietaria floridana",1999,"15605","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/34bdd863-0afd-407c-bde0-a1539263156e","",""
"854920-1","PreservedSpecimen",-110.025,23.658333,"Parietaria floridana",1990,"2511","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/9c69b566-0ef0-49a8-9e55-3d52155ea05a","",""
"854920-1","PreservedSpecimen",-110.008333,23.175,"Parietaria floridana",2003,"18596","WGS84","1","1","1","2019","No","https://www.gbif.org/dataset/34bdd863-0afd-407c-bde0-a1539263156e","",""
